time,u,Y_sys,vel,acc
0.14400001,0.7422542190643941,-0.9534161487975156,0.04209520436738506,0.0031085543944267546
0.145,0.7423733689718084,-0.9530752112607097,0.04209835030542978,0.0031459380447187713
0.14600003,0.7423788982368915,-0.9527342482841871,0.04210149155563329,0.003141250203511331
0.14700001,0.7422630731262672,-0.9523932602690511,0.04210458327831903,0.0030917226857384017
0.14800003,0.7420387412253966,-0.9520522479403131,0.042107585477917084,0.003002199598056726
0.14900002,0.741700971637874,-0.9517112123609577,0.042110456422092914,0.0028709441758291154
0.15,0.7413013602019465,-0.9513701547767908,0.04211317353640767,0.0027171143147557697
0.15100002,0.7408332425422408,-0.9510290766359952,0.042115711831729255,0.002538295321581674
0.15200001,0.7402915166121868,-0.9506879796039684,0.042118044486798775,0.0023326550695175474
0.15300003,0.7397270488461754,-0.9503468654106115,0.04212016353677757,0.0021190499787954453
0.15400001,0.7391319491458344,-0.9500057358738077,0.04212205811787551,0.0018945810979394684
0.155,0.7385176156491724,-0.9496645928651173,0.04212372160202982,0.0016634841543024803
0.15600002,0.7378765149289173,-0.9493234383322126,0.04212514459118315,0.0014229891533276418
0.157,0.7372566309305366,-0.9489822741550952,0.04212633544111844,0.0011908499352950297
0.15800004,0.7366468230538796,-0.9486411021795859,0.04212729837243755,0.0009629313191064914
0.15900001,0.7360367928227802,-0.9482999242482216,0.042128033790638314,0.0007354182007699717
0.16,0.7354716312680125,-0.9479587420653026,0.04212855876492948,0.0005249742911636879
0.16100003,0.7349372304795736,-0.9476175572394139,0.04212888511404711,0.0003263491176332123
0.16200002,0.734438458737845,-0.9472763712690592,0.04212902643064016,0.00014131659305569033
0.16300003,0.7339610635634557,-0.9469351855855547,0.042128991010894276,-3.541974588780472e-05
0.16400002,0.7335462349170356,-0.9465940014298893,0.04212880235607908,-0.00018865481519209082
0.165,0.7331760680976629,-0.9462528199067216,0.04212847730002484,-0.0003250560542415182
0.16600002,0.7328336251434298,-0.9459116420353677,0.04212802638067254,-0.00045091935230376357
0.16700001,0.7325575664236581,-0.9455704686342712,0.04212747440137339,-0.0005519792991504902
0.16800003,0.7323276356338919,-0.9452293003820613,0.04212683862615613,-0.0006357752172630737
0.16900001,0.7321428975369564,-0.9448881378206515,0.04212613593646831,-0.0007026896878219169
0.17,0.7319836928849508,-0.9445469814143725,0.042125375912043385,-0.0007600244249219845
0.17100002,0.7318862429953441,-0.9442058314417268,0.042124581498659434,-0.0007944133839481726
0.172,0.7318281438999392,-0.9438646880628416,0.042123767313020956,-0.0008141856384778767
0.17300004,0.7317884493530968,-0.9435235513824163,0.042122940199320266,-0.0008271137006870821
0.17400001,0.7318023149650177,-0.9431824213446176,0.04212211997978731,-0.0008202195329562179
0.175,0.731846487325889,-0.9428412978030225,0.04212131784032834,-0.0008021394589744213
0.17600003,0.7319175381795091,-0.9425001805310724,0.042120543675912836,-0.0007741644155040417
0.177,0.7319938088415725,-0.9421590692870703,0.04211979935580067,-0.0007443201121607734
0.17800003,0.7321099981260684,-0.9418179637103579,0.042119099569113076,-0.0006997866875964875
0.17900002,0.7322426345047663,-0.9414768633918217,0.04211845029901942,-0.0006492700936559237
0.18,0.7323701325948075,-0.9411357679386029,0.04211784953843998,-0.0006007605794408621
0.18100002,0.732527407039834,-0.9407946768695609,0.04211730818821607,-0.0005413502239096923
0.18200001,0.732691328430251,-0.9404535896846901,0.04211682857778185,-0.000479610434212685
0.183,0.7328589220714896,-0.9401125058740635,0.04211641193221048,-0.0004166455713704442
0.18400002,0.7330092755087847,-0.939771424980446,0.04211605174520515,-0.0003601870053341061
0.185,0.7331780887403667,-0.9394303464923297,0.042115754718265494,-0.00029702693965857896
0.18600002,0.7333431084633233,-0.9390892699106553,0.04211551931425759,-0.00023540400790314497
0.187,0.7334841470118949,-0.9387481948092086,0.04211533653845271,-0.0001827758048824346
0.18800004,0.733637659561218,-0.9384071207253512,0.04211521088833855,-0.00012565011415910377
0.18900001,0.733782164690508,-0.938066047224395,0.042115138912754535,-7.197558401533799e-05
0.19,0.7339164095024344,-0.9377249739032915,0.04211511670488327,-2.220787126419599e-05
0.19100003,0.7340212455346489,-0.9373839004478762,0.04211513328944794,1.6584564666022317e-05
0.192,0.734134149663836,-0.937042826520509,0.042115191565222636,5.827577469610934e-05
0.19300003,0.7342346315562551,-0.9367017518214523,0.04211528685203626,9.52868136235574e-05
0.19400002,0.7343223873237044,-0.9363606760897001,0.04211541436742192,0.00012751538566349585
0.195,0.734397324478147,-0.9360195991031712,0.04211556930496434,0.0001549375424135524
0.19600002,0.7344232261034644,-0.9356785207870257,0.042115733483616816,0.0001641786524803901
0.19700001,0.7344767933876071,-0.9353374409837791,0.04211591710817944,0.00018362456262790983
0.19800003,0.7345184659743484,-0.9349963595718852,0.04211611574104519,0.00019863286575347305
0.19900002,0.7345487389379954,-0.9346552764641775,0.0421163251370699,0.00020939602470770868
0.2,0.7345682260406967,-0.9343141916059584,0.04211654128702465,0.0002161499547497503
0.20100002,0.7345776399541837,-0.9339731049727975,0.042116760453645645,0.00021916662099619177
0.202,0.7345777728779677,-0.9336320165680946,0.042116979200443876,0.00021874679822950216
0.20300004,0.7345331601081604,-0.9332909265291685,0.04211718099136757,0.00020179092369090879
0.20400001,0.7345211239317262,-0.9329498348955407,0.042117377902235444,0.00019691086787357315
0.205,0.7345025971039281,-0.9326087417260753,0.042117567544698066,0.00018964246262223594
0.20600003,0.7344784445058412,-0.9322676470963484,0.042117747855155915,0.000180310457849997
0.207,0.7344495324299878,-0.9319265510960196,0.042117917094586156,0.00016923943024396704
0.20800003,0.734416715965299,-0.931585453826243,0.042118073843707575,0.00015674912141613873
0.20900002,0.7343808277055732,-0.9312443553971501,0.042118216993982736,0.0001431502751618463
0.21,0.7343063501340712,-0.9309032560341366,0.042118332312811986,0.0001153188292508378
0.21100003,0.7342704688640698,-0.9305621558465953,0.04211843412402613,0.00010181121414451488
0.21200001,0.7342339058110898,-0.9302210549457252,0.04211852220455639,8.8080530260215e-05
0.21299998,0.734197250720495,-0.9298799534427633,0.042118596549767226,7.434521083385381e-05
0.21400002,0.7341610403408882,-0.9295388514473774,0.042118657353402596,6.080363537294686e-05
0.215,0.7341257555701066,-0.92919774906623,0.042118704986520386,4.763311779251711e-05
0.21600002,0.7340918196693575,-0.9288566464017185,0.042118739975811864,3.498929147602303e-05
0.21700001,0.734023279783516,-0.9285155436595924,0.04211874955951641,9.583704542431848e-06
0.21800002,0.7339968688518343,-0.9281744409190672,0.04211874936185911,-1.976572972239854e-07
0.21900001,0.7339728469004569,-0.9278333382520381,0.042118740286679654,-9.075179453227333e-06
0.22,0.7339513400759365,-0.927492235722719,0.04211872328250457,-1.7004175078438877e-05
0.22100003,0.7339324266571996,-0.9271511333874239,0.04211869932476089,-2.3957743684105415e-05
0.222,0.7339161403366266,-0.9268100312944836,0.042118669399240416,-2.9925520473123024e-05
0.22300003,0.7339024738415496,-0.9264689294842838,0.042118634486937874,-3.4912302538603335e-05
0.22400002,0.7338913828124554,-0.9261278279894158,0.04211859555035474,-3.893658313056103e-05
0.225,0.7338464721700824,-0.9257867269436245,0.042118540099172534,-5.545118220973144e-05
0.22600003,0.7338440620596316,-0.9254456263531626,0.04211848387591875,-5.6223253784820626e-05
0.22700001,0.7338440323819313,-0.9251045262171448,0.04211842776199703,-5.6113921723000004e-05
0.22800003,0.733846164295823,-0.9247634265282175,0.04211837255604656,-5.520595046953902e-05
0.22900002,0.7338502279654904,-0.9244223272732617,0.042118318970055815,-5.358599074514747e-05
0.23,0.7338559868856311,-0.9240812284341118,0.04211826762708307,-5.134297274936306e-05
0.23100002,0.7338632019044358,-0.9237401299882833,0.04211821906046858,-4.856661448526811e-05
0.23200001,0.733835317225406,-0.9233990320183948,0.04211816029225365,-5.876821493200346e-05
0.23300003,0.7338485255291793,-0.923057934483895,0.04211810653126106,-5.3760992588053336e-05
0.23400001,0.7338626112787718,-0.9227168373416926,0.04211805809106014,-4.8440200917126974e-05
0.235,0.7338772906469888,-0.9223757405470125,0.04211801517965346,-4.291140667797566e-05
0.23600003,0.7338922973957995,-0.922034644054195,0.04211797790620325,-3.727345021065087e-05
0.237,0.7339073850928877,-0.921693547817436,0.04211794628856261,-3.161764064393835e-05
0.23800004,0.7339223288389984,-0.9213524517914602,0.042117920261428986,-2.6027133623429677e-05
0.23900002,0.7339006088372049,-0.9210113560408257,0.042117886262786355,-3.399864262904062e-05
0.24,0.7339184729926664,-0.920670260511475,0.042117858939059574,-2.732372678157513e-05
0.24100003,0.733935777651018,-0.920329165151141,0.0421178380691895,-2.0869870072409702e-05
0.24200001,0.7339523249556699,-0.9199880699099352,0.04211782335946688,-1.4709722620104282e-05
0.24300003,0.7339679461901518,-0.9196469747408473,0.04211781445445728,-8.905009595300273e-06
0.24400002,0.7339825015254391,-0.9193058796001584,0.0421178109478093,-3.5066479795176075e-06
0.245,0.7339958793741435,-0.9189647844477671,0.042117812392800935,1.4449916329872803e-06
0.24600002,0.7339716777092047,-0.9186236893561353,0.04211780489033777,-7.502463161529471e-06
0.24700001,0.7339862645552184,-0.9182825942814736,0.04211780279488083,-2.0954569387443556e-06
0.24800003,0.7339996167796539,-0.917941499183782,0.04211780563857387,2.8436930411546157e-06
0.24900001,0.7340116556758414,-0.9176004040270769,0.04211781292547359,7.286899720931883e-06
0.25,0.7340223287147758,-0.9172593087795393,0.04211782414128438,1.1215810786835423e-05
0.25100002,0.7340316078905396,-0.9169182134135908,0.042117838762460724,1.4621176346402143e-05
0.252,0.7340394878653047,-0.9165771179058995,0.04211785626460461,1.7502143888792343e-05
0.25300002,0.7340096662696407,-0.9162360223460262,0.042117862707942925,6.4433383157036506e-06
0.254,0.7340186033653158,-0.9158949267073333,0.0421178724404337,9.732490768493696e-06
0.255,0.734026360190354,-0.915553830966773,0.04211788501883904,1.2578405347823951e-05
0.256,0.7340329336722444,-0.9152127351048885,0.04211789999973396,1.498089491711041e-05
0.257,0.7340383380757505,-0.9148716391057639,0.04211791694591415,1.694618018674432e-05
0.25800005,0.7340426032003347,-0.9145305429569267,0.042117935432123964,1.848620981440008e-05
0.259,0.7340457725198046,-0.9141894466492118,0.04211795505008457,1.9617960605511353e-05
0.26,0.7340115836076055,-0.9138483502852878,0.04211796199065551,6.940570945052071e-06
0.26100004,0.7340165280411224,-0.9135072538504764,0.042117970743721485,8.753065972644247e-06
0.262,0.7340206898897286,-0.9131661573324724,0.04211798101617944,1.0272457951959746e-05
0.26300004,0.734024081259415,-0.9128250607213034,0.042117992520027556,1.1503848120014704e-05
0.26400003,0.7340267242451599,-0.9124839640092581,0.04211800497604605,1.2456018492396081e-05
0.265,0.7340286496923447,-0.9121428671907896,0.04211801811701229,1.314096623583616e-05
0.26600003,0.7340298959462537,-0.9118017702623952,0.04211803169044692,1.3573434633512571e-05
0.26700002,0.7339941899201143,-0.9114606733311802,0.04211803203873587,3.4828894376892627e-07
0.26800004,0.7339980076622847,-0.9111195763857238,0.0421180337972268,1.7584909259293902e-06
0.26900002,0.734001413516987,-0.9107784794158628,0.042118036810678446,3.0134516489088714e-06
0.27,0.7340043963394542,-0.9104373824127215,0.04211804092006288,4.109384438205632e-06
0.27100003,0.7340069521082526,-0.9100962853687216,0.04211804596520622,5.0451433372955545e-06
0.272,0.7340090833270505,-0.9097551882775717,0.042118051787202584,5.821996364979709e-06
0.27300003,0.7340107983874766,-0.9094140911342394,0.042118058230587466,6.443384877735658e-06
0.27400002,0.7339757932173381,-0.9090729940436088,0.04211805172310254,-6.507484926226992e-06
0.275,0.733980512389607,-0.908731896991442,0.04211804697363606,-4.749466480408193e-06
0.27600002,0.7339849887816303,-0.9083907999642589,0.04211804388870058,-3.084935482872142e-06
0.277,0.7339891802431566,-0.9080497029494607,0.042118042359430945,-1.529269635508479e-06
0.27800003,0.7339930526129628,-0.9077086059354308,0.04211804226456976,-9.486118104917729e-08
0.279,0.7339965794752388,-0.9073675089116113,0.04211804347335644,1.2087866750054577e-06
0.28,0.7339997418268194,-0.9070264118685584,0.04211804584828704,2.3749305990972136e-06
0.28100002,0.7339662099798314,-0.9066853149066754,0.042118035825558446,-1.002272859032538e-05
0.282,0.7339724048759404,-0.9063442180072472,0.04211802811376245,-7.711795990156256e-06
0.28300002,0.7339783379033413,-0.9060031211523821,0.04211802261117391,-5.5025885463688695e-06
0.284,0.7339839476771282,-0.9056620243251947,0.0421180191935989,-3.4175750084075585e-06
0.285,0.7339891831255176,-0.9053209275099556,0.04211801771823434,-1.4753645631027101e-06
0.286,0.7339940032758445,-0.9049798306922124,0.042118018027440154,3.0920581570170746e-07
0.287,0.73399837691478,-0.9046387338588799,0.04211801995237788,1.924937720360065e-06
0.28800002,0.733965964450844,-0.9042976371070036,0.04211800989431676,-1.0058061123280337e-05
0.289,0.7339731791587099,-0.9039565404148152,0.04211800252416214,-7.370154617020175e-06
0.29,0.7339800269009764,-0.9036154437616913,0.04211799770054094,-4.823621199023798e-06
0.29100004,0.7339864427907301,-0.9032743471283454,0.042117995258401895,-2.4421390437956436e-06
0.292,0.7339923741419163,-0.9029332504969823,0.04211799501357538,-2.448265126464566e-07
0.29300004,0.7339977801045183,-0.9025921538514172,0.042117996767188644,1.7536132599638155e-06
0.29400003,0.7340026311633832,-0.9022510571771613,0.04211800030988634,3.5426976972563473e-06
0.295,0.7339705908308378,-0.9019099605701743,0.04211799200365465,-8.306231687821297e-06
0.29600003,0.733978076716916,-0.9015688640079064,0.04211798648180216,-5.521852496859214e-06
0.29700002,0.733985100075035,-0.9012277674692409,0.04211798356743175,-2.9143704038114837e-06
0.29800004,0.7339916022898958,-0.9008866709346658,0.04211798306236202,-5.050697322039888e-07
0.29900002,0.7339975376561245,-0.9005455743864074,0.04211798475194396,1.6895819391626876e-06
0.3,0.7340028728477446,-0.9002044778085265,0.04211798840967136,3.6577273994919945e-06
0.30100003,0.7340075862582935,-0.8998633811869791,0.042117993801537426,5.39186606404729e-06
0.30200002,0.7339753495441368,-0.8995222846183447,0.042117987267939465,-6.5335979638481145e-06
0.30300003,0.733982588555639,-0.8991811880808432,0.042117983423688804,-3.844250660939297e-06
0.30400002,0.7339893227552121,-0.8988400915542525,0.042117982076464534,-1.347224272446601e-06
0.305,0.7339955015898294,-0.8984989950200555,0.042117983015674036,9.392095052240812e-07
0.30600002,0.7340010871669289,-0.8981578984615505,0.042117986017171115,3.0014970799630003e-06
0.307,0.734006053634225,-0.8978168018639248,0.04211799084773478,4.830563661517573e-06
0.308,0.7340103864434901,-0.8974757052142937,0.04211799726926637,6.421531589251295e-06
0.30900002,0.7339777638302998,-0.8971346086104095,0.042117991620511615,-5.648754757808794e-06
0.31,0.733984617694599,-0.8967935120316605,0.04211798851686958,-3.103642040508392e-06
0.31100002,0.7339909729802248,-0.8964524154589711,0.04211798776863162,-7.482379568712894e-07
0.312,0.7339967840208921,-0.8961113188749358,0.04211798916961785,1.4009862316088917e-06
0.31300002,0.7340020172003605,-0.8957702222639156,0.042117992501665764,3.3320479183307494e-06
0.314,0.7340066503269078,-0.895429125612101,0.042117997538878134,5.037212367303701e-06
0.315,0.734010671900954,-0.8950880289075425,0.042118004051591086,6.512712955403233e-06
0.316,0.7339777626073385,-0.8947469322488522,0.04211799838787229,-5.663718796150574e-06
0.317,0.7339843562158404,-0.894405835616197,0.04211799517311384,-3.2147584478614544e-06
0.31800002,0.7339904789870833,-0.8940647389911953,0.04211799422806541,-9.45048426376216e-07
0.319,0.7339960860503396,-0.8937236423570486,0.04211799535727706,1.1292116484373782e-06
